Client ID,Life Science,Human Body,Plants and Microbiology,Biotechnology,Genetics,Motion,Energy,Electricity,Modern Physics,Atoms,Chemical Reactions,Organic and Inorganic Chemistry,Thermodynamics & Kinetics,Acids and Bases,Ecology,Climate change,Pollution & Waste Management,Sustainability,Problem-Solving Techniques,Mathematical Reasoning & IQ Tests,"Arithmetic (Fractions, Decimals, Ratios, Percentages)",Word based problems,Algebra & Linear Equations,Trigonometry,Calculus,Differential Equations,Discrete Mathematics,Data Analysis,Basic Statistics,Probability,Computer Operations & MS Office,C,C++,Scratch,Python,JAVA,Backend,Full-Stack Development (Frontend & Backend),"Databases (SQL, NoSQL) & APIs",Mobile App Development,Object-Oriented Programming,Web Development,Data Structures & Algorithms,AI & Machine Learning,Cybersecurity & Ethical Hacking,History,Geography,Civics & Political Science,Psychology & Sociology,Economics,Communication & Soft Skills,Entrepreneurship
505,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,1,2,2,1,1,0,2,0,0,0,1,0,0,4,4,4,4,4,4,4
506,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,2,2,0,2,5,4,0,4,4,0,5,0,4,4,5,2,1,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,2,0,0,0,1
507,0,2,0,2,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,2,0,1,0,0,1,1,2,1,0,0,2,1,2,4,5,0,5,4,4,4
508,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0,5,4,4,4,4,4,4,4,4,5,4,2,0,2,1,0,0,2,1,0,0,2,2,0,0,0,0,1,0,1,0,1,0
509,1,0,0,2,2,2,0,2,0,0,4,4,4,4,4,4,5,0,4,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,2,0,0,2,2,0,0,0,1,0
510,4,4,0,5,5,4,4,5,4,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,2,1,1,0,0,2,0,0,0,0,1,2,2,2,2,1,0,0,0,0,1,2,1,1,1,1,1,0
511,0,0,0,1,2,1,1,0,0,0,5,4,5,0,5,4,0,5,4,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0
512,0,0,1,0,1,0,1,1,0,0,1,0,2,0,0,1,0,0,0,0,4,5,0,5,4,4,4,4,4,5,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,4,5,5,4,4,4,5,5,4,4,1,0,1,1,0,2,1,0,2,0,0,1,0,0,2,0,0,2,0,2,2,1,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
514,4,4,4,0,4,0,0,1,0,0,0,0,2,0,0,0,2,1,1,2,0,1,2,0,1,2,0,2,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,1,0
515,1,1,1,0,1,0,0,0,0,0,2,0,2,1,0,0,2,1,0,2,0,2,1,0,1,2,1,1,1,0,2,0,2,0,1,0,0,2,1,0,1,2,1,1,0,4,5,4,5,4,4,5
516,4,0,5,4,0,0,4,4,0,4,1,0,0,0,0,1,0,0,2,0,1,2,0,2,0,0,2,2,0,1,2,1,0,2,2,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2
517,0,1,0,0,0,2,1,2,0,2,0,2,0,0,0,4,0,5,0,0,0,2,2,0,0,1,1,2,0,2,1,0,0,2,1,1,1,1,0,0,1,2,1,0,1,2,0,2,0,0,2,0
518,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,4,4,5,0,2,0,0,2,0,0,2,0,0,1,1,0,0,0,1,1,1,2,1,1,1,0,0,0,0,0,2,0,2,0,1,0,1
519,4,0,0,0,4,0,4,4,4,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,2,1,0,2,2,0,0,1,0,0,0,2,0,0
520,1,0,0,1,0,2,2,0,0,2,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,1,0,1,0,0,0,2,0,0,1,0,4,4,5,4,0,4,0
521,0,0,0,1,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,4,4,5,4,4,4,4,4,4,5,0,0,0,0,2,0,1,2,0,1,0,0,2,0,1,0,2,0,1,0,1,0,1
522,1,0,0,0,0,0,1,0,0,1,2,1,0,1,0,1,1,0,2,5,5,4,5,4,5,5,4,4,4,4,1,0,0,2,0,0,2,2,2,0,0,0,1,2,0,0,0,0,1,0,2,2
523,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,5,5,4,5,0,0,5,4,4,0,0,5,0,4,0,0,0,0,2,1,2,2
524,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,2,1,0,0,0,0,2,1,1,2,2,0,0,1,1,2,0,0,0,1,0,0
525,0,2,2,0,1,1,2,1,2,0,2,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,1,0,2,0,0,2,0,4,0,0,0,0
526,1,1,1,0,0,0,0,0,0,1,4,4,5,5,4,0,4,5,4,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
527,0,0,1,0,0,0,2,0,2,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,4,5,4,4,4,0,0
528,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,2,0,1,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,2,0,0,1,1,0,0
529,2,0,2,0,0,0,2,0,1,1,2,0,1,0,0,4,4,4,2,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,1,0,0,0,2,0,1,0
530,0,1,1,1,0,0,0,0,2,0,4,5,4,5,4,5,4,0,5,2,0,0,0,2,1,0,1,0,0,2,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
531,2,0,0,0,0,2,0,0,0,2,0,0,1,2,1,0,0,2,0,0,0,1,2,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,1,0,4,0,0,1
532,4,0,0,4,4,0,5,5,5,4,0,0,0,0,2,1,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,2,1,0,0,0,0
533,1,1,0,2,0,0,0,1,2,0,1,1,0,0,0,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2
534,4,4,4,0,0,0,0,4,4,4,0,0,0,1,0,1,0,2,2,0,0,2,1,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,2
535,2,1,0,0,2,1,0,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,5,4,4,4,4,4,4,0,0,5,0,4,0,0,0,0,2,0,0,1,0
536,4,0,5,4,4,4,5,0,4,0,0,1,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,1,2,0,0,0,1,0,2,0
537,0,2,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,2,2,2,1,0,1,1,0,2,2,0,0,1,2,1,0,1,1,1,0,2,1,0,1,1,1,0,1,5,4,4,0,1
538,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,1,0,1,0,4,5,5,5,0,4,5,5,4,5,4,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,2,1,0
539,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,1,1,0,1,2,0,0,0,5,4,4,5,4,4,4
540,2,2,1,1,0,0,0,0,0,0,2,1,0,0,1,1,0,1,2,0,0,1,0,0,1,0,0,2,0,2,4,4,4,5,4,4,5,4,4,5,0,0,0,0,4,1,0,2,0,0,0,1
541,1,0,0,2,1,0,0,1,2,0,2,0,2,2,0,0,2,0,1,0,4,4,4,5,4,4,4,5,4,4,0,0,0,0,2,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0
542,0,0,2,0,0,2,2,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,2,0
543,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,2,0,1,0,0,2,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,2,1,0,2,5,5,5,2,0
544,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,4,0,5,5,4,0,5,5,4,4,0,1,0,0,0,1,1,0,2,0,2,0,2,0,0,0,1,0,2,1,2,0
545,0,0,4,4,0,0,1,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,0,2
546,1,1,0,0,0,0,2,0,1,0,1,1,0,1,0,1,0,0,1,0,2,0,2,0,2,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,4,0,0
547,5,4,4,5,4,0,5,4,4,4,1,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
548,0,1,0,0,2,0,0,1,2,2,4,5,4,4,4,5,4,4,4,1,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1
549,5,0,4,5,0,4,4,5,4,0,0,1,1,0,0,0,0,2,1,0,1,0,1,0,0,0,2,0,1,2,0,0,1,1,0,2,1,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0
550,1,1,0,0,0,0,1,0,0,1,2,0,2,1,1,0,0,0,0,4,4,4,5,4,4,4,0,4,4,5,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,1,0,2,0
551,4,5,4,5,5,1,2,2,0,0,2,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,1,1,1,1,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
552,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,1,0,0,2,0,0,0,2,0,1,1,0,0,1,0,1,1,2,0,5,5,0,0,0
553,0,0,0,0,2,0,0,2,1,0,4,4,4,5,4,5,5,4,4,1,1,1,0,2,1,0,2,1,1,0,0,1,2,0,2,2,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0
554,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,2,0,2,0,5,0,0,5,5,4,4,4,4,5,4,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0
555,2,0,1,0,0,0,1,0,0,0,2,1,2,1,2,0,0,1,2,2,1,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,1,2,0,0,1,0,0,0,0,5,5,4,4,0,4,4
556,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,1,0,2,1,0,1,0,0,2,0,0,2,4,4,4,0,4,0,4
557,4,5,4,4,4,4,4,5,5,5,0,1,0,0,2,1,2,2,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2
558,0,2,2,2,0,0,0,1,2,0,0,5,4,4,0,5,4,5,5,1,1,2,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,2,2,0,1,2,1,1,1,2,0,0,0,0
559,0,0,1,1,0,1,1,1,0,0,0,0,2,1,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,4,4,4,0,4,4,4,4,5,0,4,5,5,4,5,0,0,0,2,0,0,0
560,0,0,1,2,1,0,1,0,0,1,1,0,2,0,0,0,0,2,0,4,5,5,4,4,4,4,4,0,4,5,2,0,2,0,0,1,2,0,1,1,0,1,1,0,2,1,1,0,2,0,1,2
561,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0,1,5,5,4,4,4,4,5,5,4,0,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,1,0,1,1,0
562,4,4,5,4,0,4,5,5,0,5,1,0,0,1,0,0,2,2,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,2
563,5,4,5,4,5,5,5,5,0,5,1,2,1,0,2,0,1,0,0,1,1,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,2,0,1
564,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,0,4,5,5,0,5,4,4
565,2,0,2,0,0,0,0,2,1,0,1,0,2,0,2,1,2,0,1,0,1,0,1,0,2,2,1,1,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,1,1,0,4,5,5,1,0
566,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,2,1,1,0,1,0,0,0,2,1,2,0,0,2,1,1,0,0,0,1,1,0,0,2,1,1,0,0,1,1,0,2,4,4,4,0,0
567,4,5,5,4,4,1,0,2,1,0,0,0,2,1,1,0,0,2,0,0,2,2,0,2,0,0,2,1,2,1,0,2,0,0,0,0,0,0,0,0,1,2,0,2,2,0,2,0,1,2,0,0
568,0,0,1,2,0,1,0,1,0,1,1,1,2,1,2,5,0,4,0,1,0,1,2,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,2
569,0,0,2,0,1,0,2,0,1,1,0,1,0,2,1,0,1,1,0,2,1,2,2,0,2,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,2,2,2,0,0,1,1,4,4,0,1,0
570,0,0,5,4,4,0,5,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,2,1
571,4,4,4,0,5,5,5,5,4,5,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,2,1,0,0,0,2,0,0,0,2,0,2,0,0,2
572,5,5,4,4,5,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0
573,4,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,1,2,0,0,0,1,0,2,1,2,0,1,0,1,1,0,1
574,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,5,4,5,4,4,5,0,4,4,4,4,4,4,4,5,1,0,0,0,2,0,2
575,4,0,0,5,0,5,5,4,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1
576,0,0,1,0,2,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,4,4,4,4,0,4,4,4,4,5,0,4,5,4,2,0,2,0,0,1,1
577,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2,5,4,4,0,2,0,0,1,2,2,0,1,1,2,0,0,0,0,0,2,1,2,1,2,2,0,0,1,1,2,1,1,0,1,2,0,0
578,5,0,4,0,4,0,0,0,0,1,0,2,0,0,1,2,2,0,2,0,1,2,2,2,0,0,1,1,2,1,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1
579,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,2,1,1,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,4,0,4,5,4,4
580,2,0,0,0,0,0,0,2,1,0,0,0,2,0,2,1,0,0,2,5,4,0,4,5,4,5,4,4,0,4,1,2,2,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,1,1,0,1
581,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,1,1,0,5,4,0,0,4,5,0,4,4,5,4,1,0,2,1,1,0,0,1,2,1,0,0,0,0,1,0,0,2,2,0,0,0
582,1,0,0,2,1,0,2,1,1,0,2,0,1,1,1,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,5,5,4,4,4,4,4,0,5,0,5,4,4,4,4,0,1,2,1,1,0,0
583,2,2,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,1,0,4,4,4,5,4,5,4
584,4,4,5,4,0,4,0,0,5,4,0,0,0,2,1,2,1,0,0,2,0,0,0,0,1,0,2,0,1,2,2,0,2,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
585,0,1,1,0,0,2,1,2,2,0,1,1,0,0,1,0,0,1,1,4,4,4,5,4,4,5,0,5,4,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
586,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,2,2,0,0,1,1,1,0,0,2,1,0,0,1,2,5,0,4,0,4,4,0,5,4,0,4,4,5,5,4,2,0,0,1,0,0,0
587,0,0,1,1,0,1,1,0,0,0,1,0,1,2,2,0,2,0,1,1,0,0,0,1,0,0,0,1,2,1,4,0,0,0,4,4,4,4,0,4,5,0,4,5,4,0,0,0,0,0,0,1
588,0,0,0,1,0,1,0,0,0,1,0,2,2,1,0,5,5,4,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
589,2,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,1,4,4,4,4,4,4,5,4,0,5,5,1,1,1,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,2,2,0,0
590,0,1,0,1,1,0,0,2,0,1,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4,4,4,0,5,0,0
591,4,0,0,4,4,5,4,4,4,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,2,0,1,1,0,0,0,0
592,0,0,1,1,0,2,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,1,1,1,0,2,0,1,1,0,0,0,1,0,0,4,5,0,4,4,0,4
593,1,0,1,1,2,1,0,0,0,0,0,0,2,0,0,1,2,0,0,4,5,0,5,4,5,5,0,0,5,4,0,1,0,0,0,2,2,0,0,1,1,1,2,2,2,0,0,2,1,0,0,1
594,0,1,0,2,0,1,1,1,0,0,0,0,0,2,1,5,4,5,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,2,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0
595,5,5,4,0,4,0,2,0,1,0,0,0,1,1,2,0,2,2,1,0,2,0,1,0,1,0,2,1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,2,0,1,0,0,2,1,1,1,1
596,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,1,0,0,1,2,0,1,0,1,0,1,0,0,4,5,4,5,0,5,5,4,0,0,4,4,4,4,5,2,1,0,0,0,0,0
597,1,0,2,0,1,1,0,0,0,0,1,2,1,0,0,4,4,4,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,1,0,0,0,0,2,2,1,0
598,5,4,4,4,5,4,0,0,4,4,1,1,1,1,0,0,2,0,2,0,0,0,1,1,0,1,2,0,0,0,0,0,2,0,2,1,0,2,0,0,0,1,0,0,1,2,1,2,1,1,2,0
599,1,0,1,0,0,2,0,0,2,0,0,0,2,0,1,1,2,1,0,0,0,0,2,0,2,1,0,0,0,1,4,4,5,0,0,4,4,5,5,4,0,0,0,5,5,0,0,0,1,0,0,0
600,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0,2,0,1,0,1,0,0,0,0,2,2,0,1,0,2,2,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,5,5,4,0,0
601,0,0,1,0,0,2,0,0,1,2,0,2,0,1,0,1,0,2,0,2,1,1,0,2,0,0,0,2,0,0,4,0,4,5,4,5,0,4,5,4,0,4,4,0,4,1,0,0,0,0,0,0
602,1,0,0,1,0,1,0,0,2,1,2,2,0,0,0,2,1,1,0,4,5,4,0,0,0,4,4,0,4,0,0,2,2,1,0,1,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
603,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,2,1,1,0,0,2,0,4,0,4,2,0
604,5,4,5,4,4,0,2,1,0,2,2,0,0,1,0,2,1,0,0,1,1,1,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,2,0,1,0
605,1,0,0,1,0,0,1,2,0,0,5,4,4,4,5,0,4,0,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,1,1,0,1,0,0,0,0
606,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,1,0,2,2,2,0,0,1,2,0,0,0,0,2,0,4,0,0,0
607,1,1,0,1,1,2,0,1,0,0,5,4,4,5,5,5,4,4,5,2,1,2,0,0,2,0,1,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,2,0,0
608,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,2,0,0,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,2,0,2
609,1,0,1,2,0,0,0,0,2,0,5,5,5,0,4,4,0,4,4,2,0,0,0,0,1,0,2,1,1,0,0,0,1,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0
610,5,5,0,5,5,5,4,0,0,4,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0
611,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,2,0,0,1,1,0,2,1,1,1,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,5,4,4,2,0
612,2,0,0,0,0,0,1,0,2,0,0,1,1,1,1,4,5,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,2,2,1,0,0,1,2,2,2,0,2
613,1,0,2,2,0,0,2,0,0,0,2,0,1,1,0,0,2,0,0,4,4,0,0,4,4,0,0,4,4,0,0,2,0,0,0,2,0,0,2,1,0,0,0,2,0,1,0,2,0,0,0,0
614,5,4,5,4,4,0,0,0,2,0,2,1,0,2,0,1,2,2,2,0,0,1,0,0,2,2,0,0,0,2,0,2,1,0,2,2,0,0,1,0,0,1,0,1,1,0,0,1,0,2,0,1
615,2,2,0,0,0,2,0,1,2,0,4,0,0,5,4,5,4,0,4,2,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,2,0,0,1,0,2,0,0
616,0,1,0,0,0,0,2,1,2,0,4,4,4,4,0,0,4,5,4,2,0,0,0,1,2,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
617,0,1,1,0,2,1,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,4,0,2
618,0,0,2,0,1,0,0,0,0,2,2,0,0,0,2,5,0,4,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,2,0,1,0,2,1,2,0,0,1,2,0,1,0,0,0,0,1,0
619,0,0,0,0,1,0,0,0,0,0,4,0,5,4,4,4,4,4,4,0,1,0,0,1,0,0,2,2,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0
620,1,0,1,1,0,1,2,1,0,1,0,0,1,0,1,1,2,2,0,4,0,4,5,4,4,5,4,4,4,4,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0
621,0,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,2,1,1,0,0,0,1,0,0,1,2,0
622,0,4,5,4,0,0,0,1,2,0,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,1,1,0,2,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,2
623,4,4,0,4,0,2,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,2,2,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1
624,1,1,2,1,1,0,1,0,0,0,1,2,2,2,1,5,4,5,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0
625,0,1,0,1,1,0,1,0,0,0,0,5,0,4,5,5,4,0,4,0,0,2,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0
626,4,4,5,4,5,4,4,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,0,1,1,0,1,0,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0
627,0,2,0,0,0,1,2,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,2,2,0,1,1,1,0,0,0,1,2,0,2,0,0,1,0,0,0,0,1,1,0,0,5,5,4,0,2
628,0,0,4,0,0,0,5,0,4,4,0,1,0,0,1,0,0,1,2,0,2,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,1,2,2,1,2,1,0,0,1,2,1,0,0,0,0,0
629,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0,1,1,0,4,4,5,4,4,0,0,4,0,0,4,4,4,4,1,1,1,0,2,1,2
630,0,4,0,4,5,4,0,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,1,1,0,2,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,2,0,2,1
631,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,4,5,5,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
